modality,sample_id,timestamp,language,is_scam,scam_type,scam_stage,requested_action,sensitive_info_requested,severity,has_url,has_upi,has_otp,has_qr,has_phone,has_threat,has_urgency,text
WhatsApp,WA0028,2025-08-05 13:48:12,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,1,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available.
Senior: I'm retired.
Scammer: Easy task. Earn ₹1500/day. Register at https://tinyurl.com/K6l36nM.
Senior: Ok.
Scammer: Pay ₹999 to UPI ohucgl@ibl."
WhatsApp,WA0073,2025-05-18 19:34:29,English,1,Marketplace / Refund / UPI Scam,Action request,Share OTP,OTP,4,1,0,1,1,0,0,1,"Scammer: Quikr buyer here. I'll pay ₹200000 now.
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: OTP is for paying, not receiving.
Scammer: No sir, this is for receiving. Trust me.
Scammer: Also scan QR here: https://t.co/eGF7ou7"
WhatsApp,WA0001,2025-03-13 06:06:56,English,1,Bank/KYC Fraud,Action request,Share ID docs,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, PNB KYC desk here. Your account will freeze today.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: I will call the bank from the number on my passbook.
Scammer: No ma'am, transaction is in process. If delayed, money will be lost.
Scammer: Share OTP now or open https://cutt.ly/b7TyhuQ to stop it."
WhatsApp,WA0085,2025-07-24 19:48:23,English,0,Legitimate: Subscription/Receipt,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Service: Your Airtel subscription renewed. Receipt: 22L1E4
Senior: Thanks."
WhatsApp,WA0033,2025-09-16 00:26:24,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,0,"Scammer: Pre-approved loan ₹5000 ready. No documents. 🙏
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹49 fee.
Scammer: Pay at https://cutt.ly/wwLrYd2 or UPI ueqpzp@ibl."
WhatsApp,WA0094,2025-07-26 02:40:14,English,0,Legitimate: Subscription/Receipt,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Service: Your Google Pay subscription renewed. Receipt: XR4K61
Senior: Thanks."
WhatsApp,WA0015,2025-06-20 03:51:01,English,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Congratulations! You won ₹2500 in New Year Bonanza!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹149 processing fee to UPI vtdylt@okhdfc.
Senior: Sounds fake. Send official website link.
Scammer: Ok check https://bit.ly/y4aLmBP. Hurry, expires today."
WhatsApp,WA0096,2025-04-17 05:12:24,English,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Friend: Are we meeting at 6 PM?
Senior: Yes, see you at the park.
Friend: Great, I’ll be there."
WhatsApp,WA0021,2025-07-10 18:27:22,English,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Scammer: Microsoft Support: malware detected on your phone.
Senior: My phone is working fine.
Scammer: It will stop soon. Install QuickSupport so I can remove it.
Scammer: Download: https://gpay-help.in/apk33dvosd
Senior: Why should I install? Can't you guide me without an app?
Scammer: No. Without remote access we can't fix."
WhatsApp,WA0026,2025-02-27 18:37:54,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available.
Senior: I'm retired.
Scammer: Easy task. Earn ₹2500/day. Register at https://tinyurl.com/gzlwnlM.
Senior: No fees, right?
Scammer: Small refundable fee ₹999 for ID verification."
WhatsApp,WA0027,2025-11-23 18:07:43,English,1,Job Offer Scam,Lure,Click link,,3,1,1,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available. 🙏
Senior: I'm retired.
Scammer: Easy task. Earn ₹25000/day. Register at https://t.co/lIrb6Sk.
Senior: Ok.
Scammer: Pay ₹49 to UPI jabxjz@paytm."
WhatsApp,WA0059,2025-02-18 03:02:57,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Income Tax Department. Your number is linked to a cyber fraud case.
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹9900 (refundable) to UPI stfumv@paytm.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0067,2025-05-24 00:53:29,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹499 to UPI bfkqir@ibl. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it now."
WhatsApp,WA0044,2025-07-23 10:55:21,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,"Scammer: FedEx: Your parcel is held at customs.
Senior: I didn't order anything.
Scammer: It might be a gift. Clearance pending.
Senior: Send tracking ID and I'll check on official site.
Scammer: Tracking F9UFEX. Pay ₹49 via https://rebrand.ly/bx9ZxQb now, else return."
WhatsApp,WA0057,2025-07-11 11:03:19,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Police Control Room. Your number is linked to a cyber fraud case.
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹25000 (refundable) to UPI zjgxkx@ibl.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0058,2025-09-30 20:20:59,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Police Control Room. Your number is linked to a cyber fraud case. 🙏
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹499 (refundable) to UPI nlcows@ibl.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0019,2025-10-15 12:24:30,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Scammer: PhonePe Support: malware detected on your phone.
Senior: My phone is working fine.
Scammer: It will stop soon. Install AnyDesk so I can remove it.
Scammer: Download: https://pay-safe.link/ioi4eedepz
Senior: Why should I install? Can't you guide me without an app?
Scammer: No. Without remote access we can't fix."
WhatsApp,WA0003,2025-11-29 19:11:50,English,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, Canara KYC desk here. Your account will freeze today. 🙏
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: Ok what should I do?
Scammer: Share OTP and PAN photo. Or verify at https://support-helpdesk.in/anum29kfew."
WhatsApp,WA0041,2025-11-21 18:21:33,Hinglish,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,0,"Scammer: FedEx: Your parcel is held at customs.
Senior: I didn't order anything.
Scammer: It might be a gift. Clearance pending.
Senior: How much to pay?
Scammer: Pay ₹499 at https://track-parcel.in/vbu42jaubv and send screenshot."
WhatsApp,WA0052,2025-08-12 13:31:37,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Share OTP,OTP,4,1,0,0,0,0,0,1,"Scammer: Airtel: SIM deactivation today due to KYC pending.
Senior: But my SIM is active.
Scammer: System check. Update now.
Senior: I will use the official app.
Scammer: No time. Use https://gpay-help.in/68qc85wy6d to update within 2 hours."
WhatsApp,WA0023,2025-07-01 08:16:37,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,"Scammer: Microsoft Support: malware detected on your phone. 🙏
Senior: My phone is working fine.
Scammer: It will stop soon. Install TeamViewer so I can remove it.
Scammer: Download: https://support-helpdesk.in/7cgu2krqov
Senior: Ok, installed.
Scammer: Now share the 9-digit code shown on screen."
WhatsApp,WA0063,2025-12-22 11:05:42,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Pay via UPI,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Cyber Crime Cell. Your number is linked to a cyber fraud case.
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹7500 (refundable) to UPI mnowog@okicici.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0097,2025-08-07 10:27:19,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: DTDC: Your package is out for delivery today. Track: https://amazon.in/wtae9sqar3
Senior: Ok, I will be home."
WhatsApp,WA0036,2025-10-18 07:53:37,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹9900 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹999 fee.
Scammer: Pay at https://cutt.ly/2T8G2Ui or UPI dbeopk@okhdfc.
Senior: I'll visit branch.
Scammer: Offer ends today. Online only."
WhatsApp,WA0088,2025-05-14 16:22:59,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: HDFC: Your statement is ready. View in official app or https://india-post.gov.in/h20rk2rit0
Senior: Ok thanks."
WhatsApp,WA0056,2025-04-07 18:02:18,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Click link,OTP,4,1,0,0,0,0,0,1,"Scammer: Vi: SIM deactivation today due to KYC pending.
Senior: But my SIM is active.
Scammer: System check. Update now.
Scammer: BWSSB: electricity bill overdue. Pay now to avoid disconnection: https://rebrand.ly/vNiL8D2
Senior: I will use the official app.
Scammer: No time. Use https://gpay-help.in/j62jo6k1k6 to update within 2 hours."
WhatsApp,WA0040,2025-11-19 01:54:56,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹50000 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹99 fee.
Scammer: Pay at https://tinyurl.com/JCKxd13 or UPI bdphza@paytm.
Senior: I'll visit branch.
Scammer: Offer ends today. Online only."
WhatsApp,WA0069,2025-11-06 17:12:17,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹1500 to UPI kgvvzg@ibl. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it abhi."
WhatsApp,WA0025,2025-07-02 05:54:45,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available. 🙏
Senior: I'm retired.
Scammer: Easy task. Earn ₹50000/day. Register at https://cutt.ly/ECrD3FH.
Senior: No fees, right?
Scammer: Small refundable fee ₹999 for ID verification."
WhatsApp,WA0016,2025-07-28 01:10:56,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹2500 in New Year Bonanza!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹299 processing fee to UPI fkqwyf@oksbi."
WhatsApp,WA0049,2025-10-22 17:27:42,English,1,Telecom/Utility / KYC Scam,Action request,Click link,PAN,4,1,0,1,0,0,0,1,"Scammer: Vi: SIM deactivation today due to KYC pending. 🙏
Senior: But my SIM is active.
Scammer: System check. Update now.
Senior: Ok send link.
Scammer: Here: https://verify-now.co/ygqxnro8x0. After update, share OTP."
WhatsApp,WA0007,2025-06-08 20:49:36,English,1,Bank/KYC Fraud,Action request,Click link,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, Axis KYC desk here. Your account will freeze today.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: Ok what should I do?
Scammer: Share OTP and PAN photo. Or verify at https://verify-now.co/jpkk9xman4."
WhatsApp,WA0084,2025-03-21 13:44:48,English,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Friend: Are we meeting at 6 PM?
Senior: Yes, see you at the park.
Friend: Great, I’ll be there."
WhatsApp,WA0002,2025-12-09 14:07:08,English,1,Bank/KYC Fraud,Action request,Share ID docs,OTP,5,1,0,1,0,0,1,1,"Scammer: Hello, HDFC KYC desk here. Your account will freeze today.
Senior: I don't think banks message on WhatsApp.
Scammer: We are on official WhatsApp support. Quick verification only.
Senior: I will call the bank from the number on my passbook.
Scammer: No ma'am, transaction is in process. If delayed, money will be lost.
Scammer: Share OTP now or open https://rebrand.ly/lPah6wB to stop it."
WhatsApp,WA0009,2025-07-21 07:16:56,English,1,Lottery/Prize Scam,Lure,Click link,,4,1,1,0,0,0,0,1,"Scammer: Congratulations! You won ₹499 in KBC!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹499 processing fee to UPI kqdqaq@ibl.
Senior: Sounds fake. Send official website link.
Scammer: Ok check https://bit.ly/FbTOWbr. Hurry, expires today."
WhatsApp,WA0081,2025-07-14 23:55:30,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,1,"Family: Good morning! How are you today?
Senior: Good morning. I'm fine.
Family: Don't forget your medicines after breakfast."
WhatsApp,WA0045,2025-11-03 10:43:12,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,"Scammer: Blue Dart: Your parcel is held at customs.
Senior: I didn't order anything.
Scammer: It might be a gift. Clearance pending.
Senior: Send tracking ID and I'll check on official site.
Scammer: Tracking EVW7YU. Pay ₹79 via https://rebrand.ly/9yBvrvF now, else return."
WhatsApp,WA0032,2025-10-02 09:38:44,English,1,Job Offer Scam,Lure,Pay via UPI,,3,1,0,0,0,0,0,0,"Scammer: HR: Part-time work-from-home job available.
Senior: I'm retired.
Scammer: Easy task. Earn ₹349/day. Register at https://rebrand.ly/Is1BOy3.
Senior: No fees, right?
Scammer: Small refundable fee ₹99 for ID verification."
WhatsApp,WA0034,2025-05-12 04:24:40,English,1,Loan/Investment Scam,Payment/Transfer,Click link,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹199 ready. No documents. 🙏
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹499 fee.
Scammer: Pay at https://tinyurl.com/B2sB0R8 or UPI lfkflv@okhdfc.
Senior: I'll visit branch.
Scammer: Offer ends today. Online only."
WhatsApp,WA0062,2025-05-31 12:44:18,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from CBI. Your number is linked to a cyber fraud case. 🙏
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹12000 (refundable) to UPI rdnohm@oksbi.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0048,2025-07-16 19:01:15,Hinglish,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,"Scammer: Blue Dart: Your parcel is held at customs.
Senior: I didn't order anything.
Scammer: It might be a gift. Clearance pending.
Senior: Send tracking ID and I'll check on official site.
Scammer: Tracking LMFN2J. Pay ₹199 via https://t.co/DNEIHCW now, else return."
WhatsApp,WA0037,2025-07-14 16:39:22,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Pay via UPI,,3,1,1,0,0,0,0,1,"Scammer: Pre-approved loan ₹499 ready. No documents.
Senior: I did not apply.
Scammer: Special scheme. Activate by paying ₹499 fee.
Scammer: Pay at https://rebrand.ly/76edATu or UPI jwblht@paytm.
Senior: I'll visit branch.
Scammer: Offer ends today. Online only."
WhatsApp,WA0078,2025-08-06 17:15:21,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,0,0,1,0,0,0,0,"Scammer: Quikr buyer here. I'll pay ₹999 abhi. 🙏
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: I received OTP.
Scammer: Read it out quickly."
WhatsApp,WA0079,2025-06-17 06:33:09,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,0,0,1,0,0,0,1,"Scammer: OLX buyer here. I'll pay ₹5000 now.
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: I received OTP.
Scammer: Read it out quickly."
WhatsApp,WA0086,2025-02-21 13:31:32,Hinglish,0,Legitimate: Personal Chat,No action (info only),No action (info only),,1,0,0,0,0,0,0,1,"Family: Good morning! How are you today?
Senior: Good morning. I'm fine.
Family: Don't forget your medicines after breakfast."
WhatsApp,WA0076,2025-05-16 16:10:54,English,1,Marketplace / Refund / UPI Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,1,"Scammer: Quikr buyer here. I'll pay ₹999 now.
Senior: Ok.
Scammer: You will get an OTP—tell me to confirm payment.
Senior: I received OTP.
Scammer: Read it out quickly."
WhatsApp,WA0064,2025-12-18 16:18:15,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,,5,1,0,0,0,1,1,1,"Scammer: Namaste, I'm from Cyber Crime Cell. Your number is linked to a cyber fraud case. 🙏
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: Can you send an official email or reference number?
Scammer: Reference A1BAOJ. Time is limited. Click https://bank-kycverify.com/06z52bsna5 or call +91-93041-77863 now.
Scammer: If you disconnect, FIR will be filed."
WhatsApp,WA0070,2025-04-27 19:21:22,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹999 to UPI wyfyjn@ybl. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it abhi."
WhatsApp,WA0100,2025-09-21 05:19:52,Hinglish,0,Legitimate: Subscription/Receipt,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Service: Your Netflix subscription renewed. Receipt: 4CL4Z1
Senior: Thanks."
WhatsApp,WA0012,2025-12-15 04:18:20,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Congratulations! You won ₹9900 in WhatsApp Promo!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹299 processing fee to UPI njkmlz@paytm.
Senior: Sounds fake. Send official website link.
Scammer: Ok check https://rebrand.ly/chs3Qk0. Hurry, expires today."
WhatsApp,WA0091,2025-04-26 09:06:18,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: Canara: Your statement is ready. View in official app or https://hdfcbank.com/bdnf6n7oc8
Senior: Ok thanks."
WhatsApp,WA0050,2025-09-21 06:19:25,English,1,Telecom/Utility / KYC Scam,Action request,Click link,PAN,4,1,0,1,0,0,0,1,"Scammer: BSNL: SIM deactivation today due to KYC pending.
Senior: But my SIM is active.
Scammer: System check. Update now.
Senior: Ok send link.
Scammer: Here: https://cybercrime-case.in/q7hgcy01dw. After update, share OTP."
WhatsApp,WA0013,2025-03-22 14:28:17,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹1500 in KBC!
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹99 processing fee to UPI cngilr@ybl."
WhatsApp,WA0071,2025-07-10 13:59:27,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹999 to UPI shmibv@oksbi. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it now."
WhatsApp,WA0068,2025-03-31 14:56:19,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹9900 to UPI cbhyct@okhdfc. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it now."
